date,fund_house,isin_div_reinvestment,isin_growth,nav,scheme_category,scheme_code,scheme_name,scheme_type
02-04-2019,Nippon India Mutual Fund,,INF204K01XI3,37.87380,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
01-04-2019,Nippon India Mutual Fund,,INF204K01XI3,37.73960,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
29-03-2019,Nippon India Mutual Fund,,INF204K01XI3,37.49490,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-03-2019,Nippon India Mutual Fund,,INF204K01XI3,37.23350,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
27-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.72120,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
26-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.77060,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
25-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.39790,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
22-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.65170,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
20-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.89440,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
19-03-2019,Nippon India Mutual Fund,,INF204K01XI3,37.04190,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
18-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.84200,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
15-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.70070,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.45980,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
13-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.47390,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
12-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.40040,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
11-03-2019,Nippon India Mutual Fund,,INF204K01XI3,36.04210,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
08-03-2019,Nippon India Mutual Fund,,INF204K01XI3,35.49240,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
07-03-2019,Nippon India Mutual Fund,,INF204K01XI3,35.59070,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
06-03-2019,Nippon India Mutual Fund,,INF204K01XI3,35.52010,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
05-03-2019,Nippon India Mutual Fund,,INF204K01XI3,35.40160,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
01-03-2019,Nippon India Mutual Fund,,INF204K01XI3,34.71490,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.34140,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
27-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.27670,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
26-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.26920,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
25-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.36860,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
22-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.23430,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
21-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.02800,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
20-02-2019,Nippon India Mutual Fund,,INF204K01XI3,33.76540,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
19-02-2019,Nippon India Mutual Fund,,INF204K01XI3,33.35080,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
18-02-2019,Nippon India Mutual Fund,,INF204K01XI3,33.22000,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
15-02-2019,Nippon India Mutual Fund,,INF204K01XI3,33.49740,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-02-2019,Nippon India Mutual Fund,,INF204K01XI3,33.72640,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
13-02-2019,Nippon India Mutual Fund,,INF204K01XI3,33.83430,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
12-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.07350,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
11-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.12410,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
08-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.43310,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
07-02-2019,Nippon India Mutual Fund,,INF204K01XI3,35.00780,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
06-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.87020,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
05-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.46630,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
04-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.58590,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
01-02-2019,Nippon India Mutual Fund,,INF204K01XI3,34.76780,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
31-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.85390,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
30-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.34060,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
29-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.00230,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-01-2019,Nippon India Mutual Fund,,INF204K01XI3,33.82540,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
25-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.39710,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
24-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.54760,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
23-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.67410,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
22-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.86800,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
21-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.86570,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
18-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.93640,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
17-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.32350,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
16-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.37400,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
15-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.36640,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.07260,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
11-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.23160,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
10-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.32850,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
09-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.23840,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
08-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.12670,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
07-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.87270,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
04-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.77140,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
03-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.51530,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
02-01-2019,Nippon India Mutual Fund,,INF204K01XI3,34.86370,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
01-01-2019,Nippon India Mutual Fund,,INF204K01XI3,35.30610,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
31-12-2018,Nippon India Mutual Fund,,INF204K01XI3,35.09990,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-12-2018,Nippon India Mutual Fund,,INF204K01XI3,35.03310,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
27-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.67620,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
26-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.64070,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
24-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.46700,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
21-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.70410,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
20-12-2018,Nippon India Mutual Fund,,INF204K01XI3,35.15210,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
19-12-2018,Nippon India Mutual Fund,,INF204K01XI3,35.26290,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
18-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.93660,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
17-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.80870,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.60990,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
13-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.54410,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
12-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.42920,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
11-12-2018,Nippon India Mutual Fund,,INF204K01XI3,33.71440,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
10-12-2018,Nippon India Mutual Fund,,INF204K01XI3,33.39580,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
07-12-2018,Nippon India Mutual Fund,,INF204K01XI3,33.80790,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
06-12-2018,Nippon India Mutual Fund,,INF204K01XI3,33.74220,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
05-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.18410,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
04-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.73410,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
03-12-2018,Nippon India Mutual Fund,,INF204K01XI3,34.63680,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
30-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.61950,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
29-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.59760,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.25060,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
27-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.49330,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
26-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.37680,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
22-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.18820,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
21-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.49150,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
20-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.35440,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
19-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.71940,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
16-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.64070,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
15-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.47930,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.19790,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
13-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.16870,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
12-11-2018,Nippon India Mutual Fund,,INF204K01XI3,33.93510,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
09-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.38110,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
06-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.13480,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
05-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.31610,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
02-11-2018,Nippon India Mutual Fund,,INF204K01XI3,34.39980,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
01-11-2018,Nippon India Mutual Fund,,INF204K01XI3,33.95840,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
31-10-2018,Nippon India Mutual Fund,,INF204K01XI3,33.76810,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
30-10-2018,Nippon India Mutual Fund,,INF204K01XI3,33.13050,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
29-10-2018,Nippon India Mutual Fund,,INF204K01XI3,33.09370,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
26-10-2018,Nippon India Mutual Fund,,INF204K01XI3,31.99370,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
25-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.14100,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
24-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.36930,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
23-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.04030,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
22-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.39550,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
19-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.54490,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
17-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.71940,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
16-10-2018,Nippon India Mutual Fund,,INF204K01XI3,33.29690,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
15-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.98680,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
12-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.85170,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
11-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.25140,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
10-10-2018,Nippon India Mutual Fund,,INF204K01XI3,33.02320,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
09-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.21680,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
08-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.37100,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
05-10-2018,Nippon India Mutual Fund,,INF204K01XI3,32.56540,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
04-10-2018,Nippon India Mutual Fund,,INF204K01XI3,33.57290,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
03-10-2018,Nippon India Mutual Fund,,INF204K01XI3,34.11880,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
01-10-2018,Nippon India Mutual Fund,,INF204K01XI3,34.38800,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-09-2018,Nippon India Mutual Fund,,INF204K01XI3,34.21380,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
27-09-2018,Nippon India Mutual Fund,,INF204K01XI3,34.51340,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
26-09-2018,Nippon India Mutual Fund,,INF204K01XI3,34.90640,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
25-09-2018,Nippon India Mutual Fund,,INF204K01XI3,34.94950,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
24-09-2018,Nippon India Mutual Fund,,INF204K01XI3,34.64840,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
21-09-2018,Nippon India Mutual Fund,,INF204K01XI3,35.39250,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
19-09-2018,Nippon India Mutual Fund,,INF204K01XI3,35.62030,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
18-09-2018,Nippon India Mutual Fund,,INF204K01XI3,35.64780,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
17-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.23360,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.61820,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
12-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.17580,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
11-09-2018,Nippon India Mutual Fund,,INF204K01XI3,35.95880,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
10-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.45940,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
07-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.85950,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
06-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.50360,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
05-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.20320,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
04-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.23520,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
03-09-2018,Nippon India Mutual Fund,,INF204K01XI3,36.73550,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
31-08-2018,Nippon India Mutual Fund,,INF204K01XI3,37.01720,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
30-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.84500,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
29-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.65250,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
28-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.50150,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
27-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.59610,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
24-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.18270,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
23-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.32330,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
21-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.29780,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
20-08-2018,Nippon India Mutual Fund,,INF204K01XI3,36.17800,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
17-08-2018,Nippon India Mutual Fund,,INF204K01XI3,35.72400,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
16-08-2018,Nippon India Mutual Fund,,INF204K01XI3,35.34420,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
14-08-2018,Nippon India Mutual Fund,,INF204K01XI3,35.39320,Equity Scheme - Large Cap Fund,118632,Nippon Large Cap,Open Ended Schemes
